image_file,annotation_count,classes,primary_class,max_damage_area_ratio,image_path,dataset,country,split
India_004663.jpg,1,Pothole,Pothole,0.0099074074074074,data/raw/road_damage/India/India/train/images/India_004663.jpg,RDD2022,India,train
India_004669.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1155941358024691,data/raw/road_damage/India/India/train/images/India_004669.jpg,RDD2022,India,train
India_004671.jpg,1,Alligator Crack,Alligator Crack,0.211983024691358,data/raw/road_damage/India/India/train/images/India_004671.jpg,RDD2022,India,train
India_004679.jpg,1,Alligator Crack,Alligator Crack,0.1374691358024691,data/raw/road_damage/India/India/train/images/India_004679.jpg,RDD2022,India,train
India_004686.jpg,4,Longitudinal Crack|Pothole,Longitudinal Crack,0.0238599537037037,data/raw/road_damage/India/India/train/images/India_004686.jpg,RDD2022,India,train
India_004689.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.2080246913580247,data/raw/road_damage/India/India/train/images/India_004689.jpg,RDD2022,India,train
India_004690.jpg,1,Alligator Crack,Alligator Crack,0.1453125,data/raw/road_damage/India/India/train/images/India_004690.jpg,RDD2022,India,train
India_004695.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.2414583333333333,data/raw/road_damage/India/India/train/images/India_004695.jpg,RDD2022,India,train
India_004700.jpg,1,Alligator Crack,Alligator Crack,0.1505208333333333,data/raw/road_damage/India/India/train/images/India_004700.jpg,RDD2022,India,train
India_004701.jpg,8,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.1158333333333333,data/raw/road_damage/India/India/train/images/India_004701.jpg,RDD2022,India,train
India_004702.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.2168287037037037,data/raw/road_damage/India/India/train/images/India_004702.jpg,RDD2022,India,train
India_004703.jpg,1,Alligator Crack,Alligator Crack,0.1776716820987654,data/raw/road_damage/India/India/train/images/India_004703.jpg,RDD2022,India,train
India_004704.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0310956790123456,data/raw/road_damage/India/India/train/images/India_004704.jpg,RDD2022,India,train
India_004705.jpg,1,Pothole,Pothole,0.0082175925925925,data/raw/road_damage/India/India/train/images/India_004705.jpg,RDD2022,India,train
India_004706.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0172935956790123,data/raw/road_damage/India/India/train/images/India_004706.jpg,RDD2022,India,train
India_004709.jpg,2,Alligator Crack,Alligator Crack,0.1748958333333333,data/raw/road_damage/India/India/train/images/India_004709.jpg,RDD2022,India,train
India_004710.jpg,1,Pothole,Pothole,0.01625,data/raw/road_damage/India/India/train/images/India_004710.jpg,RDD2022,India,train
India_004715.jpg,1,Alligator Crack,Alligator Crack,0.025625,data/raw/road_damage/India/India/train/images/India_004715.jpg,RDD2022,India,train
India_004717.jpg,2,Pothole,Pothole,0.0230941358024691,data/raw/road_damage/India/India/train/images/India_004717.jpg,RDD2022,India,train
India_004718.jpg,1,Alligator Crack,Alligator Crack,0.183599537037037,data/raw/road_damage/India/India/train/images/India_004718.jpg,RDD2022,India,train
India_004719.jpg,3,Alligator Crack|Pothole,Pothole,0.0416030092592592,data/raw/road_damage/India/India/train/images/India_004719.jpg,RDD2022,India,train
India_004721.jpg,1,Alligator Crack,Alligator Crack,0.1252777777777777,data/raw/road_damage/India/India/train/images/India_004721.jpg,RDD2022,India,train
India_004724.jpg,3,Alligator Crack|Pothole,Pothole,0.0157175925925925,data/raw/road_damage/India/India/train/images/India_004724.jpg,RDD2022,India,train
India_004726.jpg,1,Pothole,Pothole,0.0084317129629629,data/raw/road_damage/India/India/train/images/India_004726.jpg,RDD2022,India,train
India_004727.jpg,1,Alligator Crack,Alligator Crack,0.1098341049382716,data/raw/road_damage/India/India/train/images/India_004727.jpg,RDD2022,India,train
India_004730.jpg,3,Alligator Crack|Longitudinal Crack|Transverse Crack,Alligator Crack,0.0420601851851851,data/raw/road_damage/India/India/train/images/India_004730.jpg,RDD2022,India,train
India_004732.jpg,3,Pothole,Pothole,0.0292631172839506,data/raw/road_damage/India/India/train/images/India_004732.jpg,RDD2022,India,train
India_004735.jpg,1,Pothole,Pothole,0.0194984567901234,data/raw/road_damage/India/India/train/images/India_004735.jpg,RDD2022,India,train
India_004738.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0108217592592592,data/raw/road_damage/India/India/train/images/India_004738.jpg,RDD2022,India,train
India_004739.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1416493055555555,data/raw/road_damage/India/India/train/images/India_004739.jpg,RDD2022,India,train
India_004743.jpg,2,Alligator Crack,Alligator Crack,0.0757098765432098,data/raw/road_damage/India/India/train/images/India_004743.jpg,RDD2022,India,train
India_004749.jpg,1,Pothole,Pothole,0.1973109567901234,data/raw/road_damage/India/India/train/images/India_004749.jpg,RDD2022,India,train
India_004750.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0463888888888888,data/raw/road_damage/India/India/train/images/India_004750.jpg,RDD2022,India,train
India_004755.jpg,8,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.1058449074074074,data/raw/road_damage/India/India/train/images/India_004755.jpg,RDD2022,India,train
India_004756.jpg,2,Alligator Crack,Alligator Crack,0.1413194444444444,data/raw/road_damage/India/India/train/images/India_004756.jpg,RDD2022,India,train
India_004758.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0061728395061728,data/raw/road_damage/India/India/train/images/India_004758.jpg,RDD2022,India,train
India_004759.jpg,2,Alligator Crack|Pothole,Pothole,0.2401793981481481,data/raw/road_damage/India/India/train/images/India_004759.jpg,RDD2022,India,train
India_004770.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.1363657407407407,data/raw/road_damage/India/India/train/images/India_004770.jpg,RDD2022,India,train
India_004778.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0443055555555555,data/raw/road_damage/India/India/train/images/India_004778.jpg,RDD2022,India,train
India_004779.jpg,1,Pothole,Pothole,0.0030787037037037,data/raw/road_damage/India/India/train/images/India_004779.jpg,RDD2022,India,train
India_004798.jpg,1,Alligator Crack,Alligator Crack,0.097253086419753,data/raw/road_damage/India/India/train/images/India_004798.jpg,RDD2022,India,train
India_004799.jpg,1,Longitudinal Crack,Longitudinal Crack,0.105625,data/raw/road_damage/India/India/train/images/India_004799.jpg,RDD2022,India,train
India_004801.jpg,2,Pothole,Pothole,0.0884760802469135,data/raw/road_damage/India/India/train/images/India_004801.jpg,RDD2022,India,train
India_004803.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0437172067901234,data/raw/road_damage/India/India/train/images/India_004803.jpg,RDD2022,India,train
India_004805.jpg,1,Alligator Crack,Alligator Crack,0.0271257716049382,data/raw/road_damage/India/India/train/images/India_004805.jpg,RDD2022,India,train
India_004806.jpg,1,Alligator Crack,Alligator Crack,0.1494270833333333,data/raw/road_damage/India/India/train/images/India_004806.jpg,RDD2022,India,train
India_004809.jpg,1,Alligator Crack,Alligator Crack,0.0833101851851851,data/raw/road_damage/India/India/train/images/India_004809.jpg,RDD2022,India,train
India_004815.jpg,1,Pothole,Pothole,0.0552989969135802,data/raw/road_damage/India/India/train/images/India_004815.jpg,RDD2022,India,train
India_004819.jpg,1,Alligator Crack,Alligator Crack,0.1058487654320987,data/raw/road_damage/India/India/train/images/India_004819.jpg,RDD2022,India,train
India_004827.jpg,1,Alligator Crack,Alligator Crack,0.2183179012345679,data/raw/road_damage/India/India/train/images/India_004827.jpg,RDD2022,India,train
India_004828.jpg,3,Alligator Crack|Pothole,Pothole,0.1696219135802469,data/raw/road_damage/India/India/train/images/India_004828.jpg,RDD2022,India,train
India_004830.jpg,1,Alligator Crack,Alligator Crack,0.3334895833333333,data/raw/road_damage/India/India/train/images/India_004830.jpg,RDD2022,India,train
India_004832.jpg,2,Pothole,Pothole,0.044537037037037,data/raw/road_damage/India/India/train/images/India_004832.jpg,RDD2022,India,train
India_004837.jpg,1,Pothole,Pothole,0.0103703703703703,data/raw/road_damage/India/India/train/images/India_004837.jpg,RDD2022,India,train
India_004838.jpg,2,Alligator Crack,Alligator Crack,0.0737114197530864,data/raw/road_damage/India/India/train/images/India_004838.jpg,RDD2022,India,train
India_004842.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0119791666666666,data/raw/road_damage/India/India/train/images/India_004842.jpg,RDD2022,India,train
India_004853.jpg,1,Alligator Crack,Alligator Crack,0.1982831790123456,data/raw/road_damage/India/India/train/images/India_004853.jpg,RDD2022,India,train
India_004854.jpg,3,Longitudinal Crack|Pothole,Pothole,0.0191956018518518,data/raw/road_damage/India/India/train/images/India_004854.jpg,RDD2022,India,train
India_004863.jpg,2,Pothole,Pothole,0.0143634259259259,data/raw/road_damage/India/India/train/images/India_004863.jpg,RDD2022,India,train
India_004865.jpg,1,Pothole,Pothole,0.0069212962962962,data/raw/road_damage/India/India/train/images/India_004865.jpg,RDD2022,India,train
India_004876.jpg,2,Pothole,Pothole,0.0147685185185185,data/raw/road_damage/India/India/train/images/India_004876.jpg,RDD2022,India,train
India_004877.jpg,1,Pothole,Pothole,0.0132195216049382,data/raw/road_damage/India/India/train/images/India_004877.jpg,RDD2022,India,train
India_004880.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.030787037037037,data/raw/road_damage/India/India/train/images/India_004880.jpg,RDD2022,India,train
India_004882.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.0140046296296296,data/raw/road_damage/India/India/train/images/India_004882.jpg,RDD2022,India,train
India_004887.jpg,4,Alligator Crack|Pothole,Pothole,0.2140297067901234,data/raw/road_damage/India/India/train/images/India_004887.jpg,RDD2022,India,train
India_004891.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0143132716049382,data/raw/road_damage/India/India/train/images/India_004891.jpg,RDD2022,India,train
India_004894.jpg,1,Pothole,Pothole,0.0105150462962962,data/raw/road_damage/India/India/train/images/India_004894.jpg,RDD2022,India,train
India_004896.jpg,1,Alligator Crack,Alligator Crack,0.0566994598765432,data/raw/road_damage/India/India/train/images/India_004896.jpg,RDD2022,India,train
India_004898.jpg,1,Alligator Crack,Alligator Crack,0.0331172839506172,data/raw/road_damage/India/India/train/images/India_004898.jpg,RDD2022,India,train
India_004899.jpg,1,Pothole,Pothole,0.0045138888888888,data/raw/road_damage/India/India/train/images/India_004899.jpg,RDD2022,India,train
India_004906.jpg,1,Alligator Crack,Alligator Crack,0.1028703703703703,data/raw/road_damage/India/India/train/images/India_004906.jpg,RDD2022,India,train
India_004907.jpg,3,Longitudinal Crack,Longitudinal Crack,0.0305594135802469,data/raw/road_damage/India/India/train/images/India_004907.jpg,RDD2022,India,train
India_004908.jpg,1,Pothole,Pothole,0.0048533950617283,data/raw/road_damage/India/India/train/images/India_004908.jpg,RDD2022,India,train
India_004911.jpg,1,Alligator Crack,Alligator Crack,0.197349537037037,data/raw/road_damage/India/India/train/images/India_004911.jpg,RDD2022,India,train
India_004912.jpg,1,Alligator Crack,Alligator Crack,0.0409143518518518,data/raw/road_damage/India/India/train/images/India_004912.jpg,RDD2022,India,train
India_004914.jpg,4,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0258217592592592,data/raw/road_damage/India/India/train/images/India_004914.jpg,RDD2022,India,train
India_004917.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0090605709876543,data/raw/road_damage/India/India/train/images/India_004917.jpg,RDD2022,India,train
India_004919.jpg,1,Longitudinal Crack,Longitudinal Crack,0.008912037037037,data/raw/road_damage/India/India/train/images/India_004919.jpg,RDD2022,India,train
India_004924.jpg,1,Alligator Crack,Alligator Crack,0.0910763888888888,data/raw/road_damage/India/India/train/images/India_004924.jpg,RDD2022,India,train
India_004928.jpg,5,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0326118827160493,data/raw/road_damage/India/India/train/images/India_004928.jpg,RDD2022,India,train
India_004935.jpg,1,Pothole,Pothole,0.0086574074074074,data/raw/road_damage/India/India/train/images/India_004935.jpg,RDD2022,India,train
India_004937.jpg,1,Alligator Crack,Alligator Crack,0.0491493055555555,data/raw/road_damage/India/India/train/images/India_004937.jpg,RDD2022,India,train
India_004940.jpg,7,Pothole,Pothole,0.0782986111111111,data/raw/road_damage/India/India/train/images/India_004940.jpg,RDD2022,India,train
India_004944.jpg,3,Longitudinal Crack|Pothole,Pothole,0.057037037037037,data/raw/road_damage/India/India/train/images/India_004944.jpg,RDD2022,India,train
India_004949.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.111045524691358,data/raw/road_damage/India/India/train/images/India_004949.jpg,RDD2022,India,train
India_004954.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0033275462962962,data/raw/road_damage/India/India/train/images/India_004954.jpg,RDD2022,India,train
India_004958.jpg,5,Pothole,Pothole,0.0333294753086419,data/raw/road_damage/India/India/train/images/India_004958.jpg,RDD2022,India,train
India_004959.jpg,6,Alligator Crack|Pothole,Pothole,0.1181520061728395,data/raw/road_damage/India/India/train/images/India_004959.jpg,RDD2022,India,train
India_004965.jpg,1,Alligator Crack,Alligator Crack,0.223287037037037,data/raw/road_damage/India/India/train/images/India_004965.jpg,RDD2022,India,train
India_004977.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0739969135802469,data/raw/road_damage/India/India/train/images/India_004977.jpg,RDD2022,India,train
India_004980.jpg,4,Longitudinal Crack|Pothole,Pothole,0.009537037037037,data/raw/road_damage/India/India/train/images/India_004980.jpg,RDD2022,India,train
India_004981.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0910493827160493,data/raw/road_damage/India/India/train/images/India_004981.jpg,RDD2022,India,train
India_004982.jpg,1,Alligator Crack,Alligator Crack,0.3608101851851852,data/raw/road_damage/India/India/train/images/India_004982.jpg,RDD2022,India,train
India_004984.jpg,4,Pothole,Pothole,0.0610706018518518,data/raw/road_damage/India/India/train/images/India_004984.jpg,RDD2022,India,train
India_004987.jpg,1,Alligator Crack,Alligator Crack,0.0744753086419753,data/raw/road_damage/India/India/train/images/India_004987.jpg,RDD2022,India,train
India_004989.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0080671296296296,data/raw/road_damage/India/India/train/images/India_004989.jpg,RDD2022,India,train
India_004992.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0825,data/raw/road_damage/India/India/train/images/India_004992.jpg,RDD2022,India,train
India_004997.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0662037037037037,data/raw/road_damage/India/India/train/images/India_004997.jpg,RDD2022,India,train
India_004998.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0092592592592592,data/raw/road_damage/India/India/train/images/India_004998.jpg,RDD2022,India,train
India_005005.jpg,2,Pothole,Pothole,0.0106944444444444,data/raw/road_damage/India/India/train/images/India_005005.jpg,RDD2022,India,train
India_005006.jpg,1,Alligator Crack,Alligator Crack,0.1035493827160493,data/raw/road_damage/India/India/train/images/India_005006.jpg,RDD2022,India,train
India_005014.jpg,1,Pothole,Pothole,0.0043885030864197,data/raw/road_damage/India/India/train/images/India_005014.jpg,RDD2022,India,train
India_005016.jpg,4,Pothole,Pothole,0.0204629629629629,data/raw/road_damage/India/India/train/images/India_005016.jpg,RDD2022,India,train
India_005022.jpg,5,Longitudinal Crack|Pothole,Pothole,0.0052662037037037,data/raw/road_damage/India/India/train/images/India_005022.jpg,RDD2022,India,train
India_005025.jpg,1,Alligator Crack,Alligator Crack,0.1731674382716049,data/raw/road_damage/India/India/train/images/India_005025.jpg,RDD2022,India,train
India_005030.jpg,1,Alligator Crack,Alligator Crack,0.1760223765432098,data/raw/road_damage/India/India/train/images/India_005030.jpg,RDD2022,India,train
India_005035.jpg,1,Alligator Crack,Alligator Crack,0.0767283950617283,data/raw/road_damage/India/India/train/images/India_005035.jpg,RDD2022,India,train
India_005036.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0345891203703703,data/raw/road_damage/India/India/train/images/India_005036.jpg,RDD2022,India,train
India_005040.jpg,4,Longitudinal Crack|Pothole,Pothole,0.0196759259259259,data/raw/road_damage/India/India/train/images/India_005040.jpg,RDD2022,India,train
India_005044.jpg,5,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.2001350308641975,data/raw/road_damage/India/India/train/images/India_005044.jpg,RDD2022,India,train
India_005047.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0411458333333333,data/raw/road_damage/India/India/train/images/India_005047.jpg,RDD2022,India,train
India_005048.jpg,1,Alligator Crack,Alligator Crack,0.1702295524691358,data/raw/road_damage/India/India/train/images/India_005048.jpg,RDD2022,India,train
India_005050.jpg,1,Alligator Crack,Alligator Crack,0.0439814814814814,data/raw/road_damage/India/India/train/images/India_005050.jpg,RDD2022,India,train
India_005053.jpg,1,Pothole,Pothole,0.017662037037037,data/raw/road_damage/India/India/train/images/India_005053.jpg,RDD2022,India,train
India_005059.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0343672839506172,data/raw/road_damage/India/India/train/images/India_005059.jpg,RDD2022,India,train
India_005061.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0512152777777777,data/raw/road_damage/India/India/train/images/India_005061.jpg,RDD2022,India,train
India_005067.jpg,1,Pothole,Pothole,0.1997395833333333,data/raw/road_damage/India/India/train/images/India_005067.jpg,RDD2022,India,train
India_005071.jpg,3,Alligator Crack|Pothole,Alligator Crack,0.0383603395061728,data/raw/road_damage/India/India/train/images/India_005071.jpg,RDD2022,India,train
India_005075.jpg,2,Alligator Crack,Alligator Crack,0.1098514660493827,data/raw/road_damage/India/India/train/images/India_005075.jpg,RDD2022,India,train
India_005078.jpg,1,Pothole,Pothole,0.0091666666666666,data/raw/road_damage/India/India/train/images/India_005078.jpg,RDD2022,India,train
India_005080.jpg,1,Pothole,Pothole,0.0085300925925925,data/raw/road_damage/India/India/train/images/India_005080.jpg,RDD2022,India,train
India_005081.jpg,4,Alligator Crack|Pothole,Pothole,0.0520987654320987,data/raw/road_damage/India/India/train/images/India_005081.jpg,RDD2022,India,train
India_005084.jpg,2,Alligator Crack|Pothole,Pothole,0.0562384259259259,data/raw/road_damage/India/India/train/images/India_005084.jpg,RDD2022,India,train
India_005086.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0189988425925925,data/raw/road_damage/India/India/train/images/India_005086.jpg,RDD2022,India,train
India_005088.jpg,1,Pothole,Pothole,0.0211265432098765,data/raw/road_damage/India/India/train/images/India_005088.jpg,RDD2022,India,train
India_005090.jpg,1,Alligator Crack,Alligator Crack,0.1878067129629629,data/raw/road_damage/India/India/train/images/India_005090.jpg,RDD2022,India,train
India_005094.jpg,1,Alligator Crack,Alligator Crack,0.0872608024691358,data/raw/road_damage/India/India/train/images/India_005094.jpg,RDD2022,India,train
India_005103.jpg,1,Alligator Crack,Alligator Crack,0.0443460648148148,data/raw/road_damage/India/India/train/images/India_005103.jpg,RDD2022,India,train
India_005104.jpg,3,Alligator Crack,Alligator Crack,0.0808584104938271,data/raw/road_damage/India/India/train/images/India_005104.jpg,RDD2022,India,train
India_005120.jpg,1,Alligator Crack,Alligator Crack,0.066628086419753,data/raw/road_damage/India/India/train/images/India_005120.jpg,RDD2022,India,train
India_005121.jpg,1,Alligator Crack,Alligator Crack,0.1122916666666666,data/raw/road_damage/India/India/train/images/India_005121.jpg,RDD2022,India,train
India_005122.jpg,3,Pothole,Pothole,0.0212191358024691,data/raw/road_damage/India/India/train/images/India_005122.jpg,RDD2022,India,train
India_005123.jpg,1,Longitudinal Crack,Longitudinal Crack,0.1512770061728395,data/raw/road_damage/India/India/train/images/India_005123.jpg,RDD2022,India,train
India_005124.jpg,3,Alligator Crack|Pothole,Pothole,0.0790972222222222,data/raw/road_damage/India/India/train/images/India_005124.jpg,RDD2022,India,train
India_005129.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1767361111111111,data/raw/road_damage/India/India/train/images/India_005129.jpg,RDD2022,India,train
India_005133.jpg,1,Alligator Crack,Alligator Crack,0.0327932098765432,data/raw/road_damage/India/India/train/images/India_005133.jpg,RDD2022,India,train
India_005135.jpg,1,Pothole,Pothole,0.129483024691358,data/raw/road_damage/India/India/train/images/India_005135.jpg,RDD2022,India,train
India_005138.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1785011574074074,data/raw/road_damage/India/India/train/images/India_005138.jpg,RDD2022,India,train
India_005141.jpg,1,Alligator Crack,Alligator Crack,0.0708680555555555,data/raw/road_damage/India/India/train/images/India_005141.jpg,RDD2022,India,train
India_005143.jpg,1,Alligator Crack,Alligator Crack,0.1518518518518518,data/raw/road_damage/India/India/train/images/India_005143.jpg,RDD2022,India,train
India_005147.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0406037808641975,data/raw/road_damage/India/India/train/images/India_005147.jpg,RDD2022,India,train
India_005150.jpg,2,Pothole,Pothole,0.0294907407407407,data/raw/road_damage/India/India/train/images/India_005150.jpg,RDD2022,India,train
India_005151.jpg,2,Alligator Crack,Alligator Crack,0.1558179012345679,data/raw/road_damage/India/India/train/images/India_005151.jpg,RDD2022,India,train
India_005152.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.0504050925925925,data/raw/road_damage/India/India/train/images/India_005152.jpg,RDD2022,India,train
India_005163.jpg,3,Pothole,Pothole,0.0454166666666666,data/raw/road_damage/India/India/train/images/India_005163.jpg,RDD2022,India,train
India_005166.jpg,1,Alligator Crack,Alligator Crack,0.0291666666666666,data/raw/road_damage/India/India/train/images/India_005166.jpg,RDD2022,India,train
India_005174.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0083333333333333,data/raw/road_damage/India/India/train/images/India_005174.jpg,RDD2022,India,train
India_005176.jpg,1,Alligator Crack,Alligator Crack,0.163125,data/raw/road_damage/India/India/train/images/India_005176.jpg,RDD2022,India,train
India_005179.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0147685185185185,data/raw/road_damage/India/India/train/images/India_005179.jpg,RDD2022,India,train
India_005186.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0319444444444444,data/raw/road_damage/India/India/train/images/India_005186.jpg,RDD2022,India,train
India_005188.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0031828703703703,data/raw/road_damage/India/India/train/images/India_005188.jpg,RDD2022,India,train
India_005191.jpg,1,Pothole,Pothole,0.1451774691358024,data/raw/road_damage/India/India/train/images/India_005191.jpg,RDD2022,India,train
India_005197.jpg,4,Pothole,Pothole,0.0861111111111111,data/raw/road_damage/India/India/train/images/India_005197.jpg,RDD2022,India,train
India_005210.jpg,1,Alligator Crack,Alligator Crack,0.1802662037037037,data/raw/road_damage/India/India/train/images/India_005210.jpg,RDD2022,India,train
India_005214.jpg,1,Alligator Crack,Alligator Crack,0.1107349537037037,data/raw/road_damage/India/India/train/images/India_005214.jpg,RDD2022,India,train
India_005218.jpg,2,Alligator Crack,Alligator Crack,0.0828993055555555,data/raw/road_damage/India/India/train/images/India_005218.jpg,RDD2022,India,train
India_005219.jpg,6,Alligator Crack|Pothole,Pothole,0.1381172839506173,data/raw/road_damage/India/India/train/images/India_005219.jpg,RDD2022,India,train
India_005220.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0528086419753086,data/raw/road_damage/India/India/train/images/India_005220.jpg,RDD2022,India,train
India_005225.jpg,1,Alligator Crack,Alligator Crack,0.0896064814814814,data/raw/road_damage/India/India/train/images/India_005225.jpg,RDD2022,India,train
India_005231.jpg,2,Pothole,Pothole,0.060625,data/raw/road_damage/India/India/train/images/India_005231.jpg,RDD2022,India,train
India_005233.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.1331134259259259,data/raw/road_damage/India/India/train/images/India_005233.jpg,RDD2022,India,train
India_005245.jpg,6,Alligator Crack|Pothole,Pothole,0.4922627314814815,data/raw/road_damage/India/India/train/images/India_005245.jpg,RDD2022,India,train
India_005247.jpg,4,Alligator Crack|Pothole,Pothole,0.2456944444444444,data/raw/road_damage/India/India/train/images/India_005247.jpg,RDD2022,India,train
India_005254.jpg,1,Alligator Crack,Alligator Crack,0.2216512345679012,data/raw/road_damage/India/India/train/images/India_005254.jpg,RDD2022,India,train
India_005256.jpg,1,Alligator Crack,Alligator Crack,0.1242071759259259,data/raw/road_damage/India/India/train/images/India_005256.jpg,RDD2022,India,train
India_005258.jpg,3,Pothole,Pothole,0.0379822530864197,data/raw/road_damage/India/India/train/images/India_005258.jpg,RDD2022,India,train
India_005260.jpg,2,Pothole,Pothole,0.0183333333333333,data/raw/road_damage/India/India/train/images/India_005260.jpg,RDD2022,India,train
India_005262.jpg,1,Alligator Crack,Alligator Crack,0.2217881944444444,data/raw/road_damage/India/India/train/images/India_005262.jpg,RDD2022,India,train
India_005266.jpg,1,Pothole,Pothole,0.0100925925925925,data/raw/road_damage/India/India/train/images/India_005266.jpg,RDD2022,India,train
India_005269.jpg,1,Pothole,Pothole,0.0830324074074074,data/raw/road_damage/India/India/train/images/India_005269.jpg,RDD2022,India,train
India_005277.jpg,1,Longitudinal Crack,Longitudinal Crack,0.1464988425925926,data/raw/road_damage/India/India/train/images/India_005277.jpg,RDD2022,India,train
India_005278.jpg,1,Alligator Crack,Alligator Crack,0.2285802469135802,data/raw/road_damage/India/India/train/images/India_005278.jpg,RDD2022,India,train
India_005280.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0354591049382716,data/raw/road_damage/India/India/train/images/India_005280.jpg,RDD2022,India,train
India_005282.jpg,1,Pothole,Pothole,0.0036072530864197,data/raw/road_damage/India/India/train/images/India_005282.jpg,RDD2022,India,train
India_005284.jpg,6,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.079375,data/raw/road_damage/India/India/train/images/India_005284.jpg,RDD2022,India,train
India_005285.jpg,1,Pothole,Pothole,0.0811168981481481,data/raw/road_damage/India/India/train/images/India_005285.jpg,RDD2022,India,train
India_005286.jpg,2,Pothole,Pothole,0.1684876543209876,data/raw/road_damage/India/India/train/images/India_005286.jpg,RDD2022,India,train
India_005289.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.0506751543209876,data/raw/road_damage/India/India/train/images/India_005289.jpg,RDD2022,India,train
India_005291.jpg,4,Alligator Crack|Pothole,Alligator Crack,0.095943287037037,data/raw/road_damage/India/India/train/images/India_005291.jpg,RDD2022,India,train
India_005294.jpg,2,Pothole,Pothole,0.004537037037037,data/raw/road_damage/India/India/train/images/India_005294.jpg,RDD2022,India,train
India_005297.jpg,2,Longitudinal Crack|Pothole,Longitudinal Crack,0.0088850308641975,data/raw/road_damage/India/India/train/images/India_005297.jpg,RDD2022,India,train
India_005298.jpg,3,Alligator Crack|Pothole,Pothole,0.0257098765432098,data/raw/road_damage/India/India/train/images/India_005298.jpg,RDD2022,India,train
India_005302.jpg,1,Alligator Crack,Alligator Crack,0.0929880401234568,data/raw/road_damage/India/India/train/images/India_005302.jpg,RDD2022,India,train
India_005305.jpg,3,Pothole,Pothole,0.1053510802469135,data/raw/road_damage/India/India/train/images/India_005305.jpg,RDD2022,India,train
India_005310.jpg,1,Alligator Crack,Alligator Crack,0.2622530864197531,data/raw/road_damage/India/India/train/images/India_005310.jpg,RDD2022,India,train
India_005314.jpg,4,Alligator Crack|Pothole,Pothole,0.0635493827160493,data/raw/road_damage/India/India/train/images/India_005314.jpg,RDD2022,India,train
India_005316.jpg,1,Alligator Crack,Alligator Crack,0.2179783950617284,data/raw/road_damage/India/India/train/images/India_005316.jpg,RDD2022,India,train
India_005317.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0535821759259259,data/raw/road_damage/India/India/train/images/India_005317.jpg,RDD2022,India,train
India_005320.jpg,3,Longitudinal Crack,Longitudinal Crack,0.0222878086419753,data/raw/road_damage/India/India/train/images/India_005320.jpg,RDD2022,India,train
